product_name,Specifications,Rating,Price,product_id,Product URL=ROWS(A:A),Battery Life,Weight,Webcam,Display Size,Brand,Processor,RAM,DDR,OS,Storage,Display,Warranty,description,all_text
Thomson NEO Core Series,Intel Core i 3 Processor (12th Gen)8 GB LPDDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 inch) Display 1 Year Onsite warranty,3.8,21990,https://www.flipkart.com/thomson-neo-core-series-intel-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-in-n15i-thin-light-laptop/p/itm707312182fa98?pid=COMGXXF2QXYGZUH6&lid=LSTCOMGXXF2QXYGZUH6LPVXQJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_25&otracker=search&fm=organic&iid=d4553cc3-abe5-4d3b-a766-439c2d45017b.COMGXXF2QXYGZUH6.SEARCH&ppt=None&ppn=None&ssid=hahy4vwjow0000001746862779665&qH=312f91285e048e09,https://www.flipkart.com/thomson-neo-core-series-intel-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-in-n15i-thin-light-laptop/p/itm707312182fa98?pid=COMGXXF2QXYGZUH6&lid=LSTCOMGXXF2QXYGZUH6LPVXQJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_25&otracker=search&fm=organic&iid=d4553cc3-abe5-4d3b-a766-439c2d45017b.COMGXXF2QXYGZUH6.SEARCH&ppt=None&ppn=None&ssid=hahy4vwjow0000001746862779665&qH=312f91285e048e09,Upto 6 hours,1.65 Kg,2 Megapixel,39.62 cm (15.6 inch),Thomson,Intel Core i 3 Processor (12th Gen),8 GB,LPDDR,Windows 11,512 GB SSD,39.62 cm (15.6 inch),Not found,"Product: Thomson NEO Core Series, Brand: Thomson, Rating: 3.8, Price: ₹21990, Processor: Intel Core i 3 Processor (12th Gen), RAM: 8 GB GB, DDR: LPDDR, OS: Windows 11, Storage: 512 GB SSD, Weight: 1.65 Kg kg, Warranty: Not found","{'Product Name': 'Thomson NEO Core Series', 'Specifications': 'Intel Core i 3 Processor (12th Gen)8 GB LPDDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 inch) Display 1 Year Onsite warranty', 'Rating': '3.8', 'Price': 21990, 'Product URL': 'https://www.flipkart.com/thomson-neo-core-series-intel-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-in-n15i-thin-light-laptop/p/itm707312182fa98?pid=COMGXXF2QXYGZUH6&lid=LSTCOMGXXF2QXYGZUH6LPVXQJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_25&otracker=search&fm=organic&iid=d4553cc3-abe5-4d3b-a766-439c2d45017b.COMGXXF2QXYGZUH6.SEARCH&ppt=None&ppn=None&ssid=hahy4vwjow0000001746862779665&qH=312f91285e048e09', 'Battery Life': 'Upto 6 hours', 'Weight': '1.65 Kg', 'Webcam': '2 Megapixel', 'Display Size': '39.62 cm (15.6 inch)', 'Brand': 'Thomson', 'Processor': 'Intel Core i 3 Processor (12th Gen)', 'RAM': '8 GB', 'DDR': 'LPDDR', 'OS': 'Windows 11', 'Storage': '512 GB SSD', 'Display': '39.62 cm (15.6 inch)', 'Warranty': 'Not found', 'text': 'Product: Thomson NEO Core Series, Brand: Thomson, Rating: 3.8, Price: ₹21990, Processor: Intel Core i 3 Processor (12th Gen), RAM: 8 GB GB, DDR: LPDDR, OS: Windows 11, Storage: 512 GB SSD, Weight: 1.65 Kg kg, Warranty: Not found'}"
HP Laptop,Intel Core i 3 Processor (13th Gen)8 GB DDR 4 RAMWindows 11 Home Operating System 512 GB SSD 39.62 cm (15.6 inch) Display 1 Year Carry-in Warranty,4.3,36990,https://www.flipkart.com/hp-laptop-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15-fd0129tu-thin-light/p/itmcf7c16556a324?pid=COMHF6WAGPZCBQVZ&lid=LSTCOMHF6WAGPZCBQVZPP4MLX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_26&otracker=search&fm=organic&iid=d4553cc3-abe5-4d3b-a766-439c2d45017b.COMHF6WAGPZCBQVZ.SEARCH&ppt=None&ppn=None&ssid=hahy4vwjow0000001746862779665&qH=312f91285e048e09,https://www.flipkart.com/hp-laptop-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15-fd0129tu-thin-light/p/itmcf7c16556a324?pid=COMHF6WAGPZCBQVZ&lid=LSTCOMHF6WAGPZCBQVZPP4MLX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_26&otracker=search&fm=organic&iid=d4553cc3-abe5-4d3b-a766-439c2d45017b.COMHF6WAGPZCBQVZ.SEARCH&ppt=None&ppn=None&ssid=hahy4vwjow0000001746862779665&qH=312f91285e048e09,3 Cell,1.59 kg,HP True Vision 1080p FHD Camera with Temporal Noise Reduction,39.62 cm (15.6 inch),HP,Intel Core i 3 Processor (13th Gen),8 GB,DDR,Windows 11 Home,512 GB SSD,39.62 cm (15.6 inch),1 Year Carry-in Warranty,"Product: HP Laptop, Brand: HP, Rating: 4.3, Price: ₹36990, Processor: Intel Core i 3 Processor (13th Gen), RAM: 8 GB GB, DDR: DDR, OS: Windows 11 Home, Storage: 512 GB SSD, Weight: 1.59 kg kg, Warranty: 1 Year Carry-in Warranty","{'Product Name': 'HP Laptop', 'Specifications': 'Intel Core i 3 Processor (13th Gen)8 GB DDR 4 RAMWindows 11 Home Operating System 512 GB SSD 39.62 cm (15.6 inch) Display 1 Year Carry-in Warranty', 'Rating': '4.3', 'Price': 36990, 'Product URL': 'https://www.flipkart.com/hp-laptop-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15-fd0129tu-thin-light/p/itmcf7c16556a324?pid=COMHF6WAGPZCBQVZ&lid=LSTCOMHF6WAGPZCBQVZPP4MLX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_26&otracker=search&fm=organic&iid=d4553cc3-abe5-4d3b-a766-439c2d45017b.COMHF6WAGPZCBQVZ.SEARCH&ppt=None&ppn=None&ssid=hahy4vwjow0000001746862779665&qH=312f91285e048e09', 'Battery Life': '3 Cell', 'Weight': '1.59 kg', 'Webcam': 'HP True Vision 1080p FHD Camera with Temporal Noise Reduction', 'Display Size': '39.62 cm (15.6 inch)', 'Brand': 'HP', 'Processor': 'Intel Core i 3 Processor (13th Gen)', 'RAM': '8 GB', 'DDR': 'DDR', 'OS': 'Windows 11 Home', 'Storage': '512 GB SSD', 'Display': '39.62 cm (15.6 inch)', 'Warranty': '1 Year Carry-in Warranty', 'text': 'Product: HP Laptop, Brand: HP, Rating: 4.3, Price: ₹36990, Processor: Intel Core i 3 Processor (13th Gen), RAM: 8 GB GB, DDR: DDR, OS: Windows 11 Home, Storage: 512 GB SSD, Weight: 1.59 kg kg, Warranty: 1 Year Carry-in Warranty'}"
ASUS Vivobook Go 15,AMD Ryzen 3 Quad Core Processor 8 GB LPDDR 5 RAMWindows 11 Home Operating System 512 GB SSD 39.62 cm (15.6 Inch) DisplayMicrosoft Office Home 2024 + Microsoft 365 Basic 1 Year Onsite Warranty,4.2,29990,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj131ws-thin-light-laptop/p/itm1a9101a401f3c?pid=COMH94998FGG8FHG&lid=LSTCOMH94998FGG8FHGURVZSF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_27&otracker=search&fm=organic&iid=en_fdF6Zc1TIRLEZ2ZZytysosjkYhJvHVoAMC0CagRjqbwjK-VwFk3Xanx8BVLBBYZuDts8p5tIFucMLj7GV0ZqVfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=hahy4vwjow0000001746862779665&qH=312f91285e048e09,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj131ws-thin-light-laptop/p/itm1a9101a401f3c?pid=COMH94998FGG8FHG&lid=LSTCOMH94998FGG8FHGURVZSF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_27&otracker=search&fm=organic&iid=en_fdF6Zc1TIRLEZ2ZZytysosjkYhJvHVoAMC0CagRjqbwjK-VwFk3Xanx8BVLBBYZuDts8p5tIFucMLj7GV0ZqVfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=hahy4vwjow0000001746862779665&qH=312f91285e048e09,3-cell Li-ion,1.63 Kg,720p HD camera With privacy shutter,39.62 cm (15.6 Inch),ASUS,Not found,8 GB,LPDDR,Windows 11 Home,512 GB SSD,39.62 cm (15.6 Inch),1 Year Onsite Warranty,"Product: ASUS Vivobook Go 15, Brand: ASUS, Rating: 4.2, Price: ₹29990, Processor: Not found, RAM: 8 GB GB, DDR: LPDDR, OS: Windows 11 Home, Storage: 512 GB SSD, Weight: 1.63 Kg kg, Warranty: 1 Year Onsite Warranty","{'Product Name': 'ASUS Vivobook Go 15', 'Specifications': 'AMD Ryzen 3 Quad Core Processor 8 GB LPDDR 5 RAMWindows 11 Home Operating System 512 GB SSD 39.62 cm (15.6 Inch) DisplayMicrosoft Office Home 2024 + Microsoft 365 Basic 1 Year Onsite Warranty', 'Rating': '4.2', 'Price': 29990, 'Product URL': 'https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj131ws-thin-light-laptop/p/itm1a9101a401f3c?pid=COMH94998FGG8FHG&lid=LSTCOMH94998FGG8FHGURVZSF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_27&otracker=search&fm=organic&iid=en_fdF6Zc1TIRLEZ2ZZytysosjkYhJvHVoAMC0CagRjqbwjK-VwFk3Xanx8BVLBBYZuDts8p5tIFucMLj7GV0ZqVfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=hahy4vwjow0000001746862779665&qH=312f91285e048e09', 'Battery Life': '3-cell Li-ion', 'Weight': '1.63 Kg', 'Webcam': '720p HD camera With privacy shutter', 'Display Size': '39.62 cm (15.6 Inch)', 'Brand': 'ASUS', 'Processor': 'Not found', 'RAM': '8 GB', 'DDR': 'LPDDR', 'OS': 'Windows 11 Home', 'Storage': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch)', 'Warranty': '1 Year Onsite Warranty', 'text': 'Product: ASUS Vivobook Go 15, Brand: ASUS, Rating: 4.2, Price: ₹29990, Processor: Not found, RAM: 8 GB GB, DDR: LPDDR, OS: Windows 11 Home, Storage: 512 GB SSD, Weight: 1.63 Kg kg, Warranty: 1 Year Onsite Warranty'}"
DELL 15,"Intel Core i 3 Processor (12th Gen)8 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Warranty",4.3,34990,https://www.flipkart.com/dell-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itm86b6eb68a0ca0?pid=COMH8EPFKG4RAVTE&lid=LSTCOMH8EPFKG4RAVTEEX64XZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_28&otracker=search&fm=organic&iid=en_fdF6Zc1TIRLEZ2ZZytysosjkYhJvHVoAMC0CagRjqbzRaSJbBVaFSPI79W5H8kTNDIcaeiPI7JeKE-2lJSD8GvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=hahy4vwjow0000001746862779665&qH=312f91285e048e09,https://www.flipkart.com/dell-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itm86b6eb68a0ca0?pid=COMH8EPFKG4RAVTE&lid=LSTCOMH8EPFKG4RAVTEEX64XZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_28&otracker=search&fm=organic&iid=en_fdF6Zc1TIRLEZ2ZZytysosjkYhJvHVoAMC0CagRjqbzRaSJbBVaFSPI79W5H8kTNDIcaeiPI7JeKE-2lJSD8GvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=hahy4vwjow0000001746862779665&qH=312f91285e048e09,Up to 7 Hrs*,1.69 Kg,Not found,39.62 cm (15.6 Inch),DELL,Intel Core i 3 Processor (12th Gen),8 GB,DDR,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),1 Year Onsite Warranty,"Product: DELL 15, Brand: DELL, Rating: 4.3, Price: ₹34990, Processor: Intel Core i 3 Processor (12th Gen), RAM: 8 GB GB, DDR: DDR, OS: Windows 11, Storage: 512 GB SSD, Weight: 1.69 Kg kg, Warranty: 1 Year Onsite Warranty","{'Product Name': 'DELL 15', 'Specifications': 'Intel Core i 3 Processor (12th Gen)8 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Warranty', 'Rating': '4.3', 'Price': 34990, 'Product URL': 'https://www.flipkart.com/dell-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itm86b6eb68a0ca0?pid=COMH8EPFKG4RAVTE&lid=LSTCOMH8EPFKG4RAVTEEX64XZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_28&otracker=search&fm=organic&iid=en_fdF6Zc1TIRLEZ2ZZytysosjkYhJvHVoAMC0CagRjqbzRaSJbBVaFSPI79W5H8kTNDIcaeiPI7JeKE-2lJSD8GvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=hahy4vwjow0000001746862779665&qH=312f91285e048e09', 'Battery Life': 'Up to 7 Hrs*', 'Weight': '1.69 Kg', 'Webcam': 'Not found', 'Display Size': '39.62 cm (15.6 Inch)', 'Brand': 'DELL', 'Processor': 'Intel Core i 3 Processor (12th Gen)', 'RAM': '8 GB', 'DDR': 'DDR', 'OS': 'Windows 11', 'Storage': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch)', 'Warranty': '1 Year Onsite Warranty', 'text': 'Product: DELL 15, Brand: DELL, Rating: 4.3, Price: ₹34990, Processor: Intel Core i 3 Processor (12th Gen), RAM: 8 GB GB, DDR: DDR, OS: Windows 11, Storage: 512 GB SSD, Weight: 1.69 Kg kg, Warranty: 1 Year Onsite Warranty'}"
Lenovo IdeaPad 1,AMD Ryzen 5 Quad Core Processor 8 GB DDR 4 RAM 64 bit Windows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 2 Years Onsite�Warranty,4.2,39999,https://www.flipkart.com/lenovo-ideapad-1-amd-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-11-home-15ada7-thin-light-laptop/p/itm3ee2f5da49d46?pid=COMGFM5BXGAMEWPE&lid=LSTCOMGFM5BXGAMEWPESNT1TZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_29&otracker=search&fm=organic&iid=d4553cc3-abe5-4d3b-a766-439c2d45017b.COMGFM5BXGAMEWPE.SEARCH&ppt=None&ppn=None&ssid=hahy4vwjow0000001746862779665&qH=312f91285e048e09,https://www.flipkart.com/lenovo-ideapad-1-amd-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-11-home-15ada7-thin-light-laptop/p/itm3ee2f5da49d46?pid=COMGFM5BXGAMEWPE&lid=LSTCOMGFM5BXGAMEWPESNT1TZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_29&otracker=search&fm=organic&iid=d4553cc3-abe5-4d3b-a766-439c2d45017b.COMGFM5BXGAMEWPE.SEARCH&ppt=None&ppn=None&ssid=hahy4vwjow0000001746862779665&qH=312f91285e048e09,Warranty Summary,1.6 Kg,HD 720p with Privacy Shutter,39.62 cm (15.6 Inch),Lenovo,Not found,8 GB,DDR,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),Not found,"Product: Lenovo IdeaPad 1, Brand: Lenovo, Rating: 4.2, Price: ₹39999, Processor: Not found, RAM: 8 GB GB, DDR: DDR, OS: Windows 11, Storage: 512 GB SSD, Weight: 1.6 Kg kg, Warranty: Not found","{'Product Name': 'Lenovo IdeaPad 1', 'Specifications': 'AMD Ryzen 5 Quad Core Processor 8 GB DDR 4 RAM 64 bit Windows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 2 Years Onsite�Warranty', 'Rating': '4.2', 'Price': 39999, 'Product URL': 'https://www.flipkart.com/lenovo-ideapad-1-amd-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-11-home-15ada7-thin-light-laptop/p/itm3ee2f5da49d46?pid=COMGFM5BXGAMEWPE&lid=LSTCOMGFM5BXGAMEWPESNT1TZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_29&otracker=search&fm=organic&iid=d4553cc3-abe5-4d3b-a766-439c2d45017b.COMGFM5BXGAMEWPE.SEARCH&ppt=None&ppn=None&ssid=hahy4vwjow0000001746862779665&qH=312f91285e048e09', 'Battery Life': 'Warranty Summary', 'Weight': '1.6 Kg', 'Webcam': 'HD 720p with Privacy Shutter', 'Display Size': '39.62 cm (15.6 Inch)', 'Brand': 'Lenovo', 'Processor': 'Not found', 'RAM': '8 GB', 'DDR': 'DDR', 'OS': 'Windows 11', 'Storage': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch)', 'Warranty': 'Not found', 'text': 'Product: Lenovo IdeaPad 1, Brand: Lenovo, Rating: 4.2, Price: ₹39999, Processor: Not found, RAM: 8 GB GB, DDR: DDR, OS: Windows 11, Storage: 512 GB SSD, Weight: 1.6 Kg kg, Warranty: Not found'}"
ASUS Vivobook Go 15,AMD Ryzen 3 Quad Core Processor 8 GB LPDDR 5 RAMWindows 11 Home Operating System 512 GB SSD 39.62 cm (15.6 Inch) DisplayMicrosoft Office Home 2024 + Microsoft 365 Basic 1 Year Onsite Warranty,4.2,29990,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj130ws-thin-light-laptop/p/itmbd751bf37fd04?pid=COMH94992SQ8HYGZ&lid=LSTCOMH94992SQ8HYGZI7SK3K&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_30&otracker=search&fm=organic&iid=d4553cc3-abe5-4d3b-a766-439c2d45017b.COMH94992SQ8HYGZ.SEARCH&ppt=None&ppn=None&ssid=hahy4vwjow0000001746862779665&qH=312f91285e048e09,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj130ws-thin-light-laptop/p/itmbd751bf37fd04?pid=COMH94992SQ8HYGZ&lid=LSTCOMH94992SQ8HYGZI7SK3K&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_30&otracker=search&fm=organic&iid=d4553cc3-abe5-4d3b-a766-439c2d45017b.COMH94992SQ8HYGZ.SEARCH&ppt=None&ppn=None&ssid=hahy4vwjow0000001746862779665&qH=312f91285e048e09,3-cell Li-ion,1.63 Kg,720p HD camera With privacy shutter,39.62 cm (15.6 Inch),ASUS,Not found,8 GB,LPDDR,Windows 11 Home,512 GB SSD,39.62 cm (15.6 Inch),1 Year Onsite Warranty,"Product: ASUS Vivobook Go 15, Brand: ASUS, Rating: 4.2, Price: ₹29990, Processor: Not found, RAM: 8 GB GB, DDR: LPDDR, OS: Windows 11 Home, Storage: 512 GB SSD, Weight: 1.63 Kg kg, Warranty: 1 Year Onsite Warranty","{'Product Name': 'ASUS Vivobook Go 15', 'Specifications': 'AMD Ryzen 3 Quad Core Processor 8 GB LPDDR 5 RAMWindows 11 Home Operating System 512 GB SSD 39.62 cm (15.6 Inch) DisplayMicrosoft Office Home 2024 + Microsoft 365 Basic 1 Year Onsite Warranty', 'Rating': '4.2', 'Price': 29990, 'Product URL': 'https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj130ws-thin-light-laptop/p/itmbd751bf37fd04?pid=COMH94992SQ8HYGZ&lid=LSTCOMH94992SQ8HYGZI7SK3K&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_30&otracker=search&fm=organic&iid=d4553cc3-abe5-4d3b-a766-439c2d45017b.COMH94992SQ8HYGZ.SEARCH&ppt=None&ppn=None&ssid=hahy4vwjow0000001746862779665&qH=312f91285e048e09', 'Battery Life': '3-cell Li-ion', 'Weight': '1.63 Kg', 'Webcam': '720p HD camera With privacy shutter', 'Display Size': '39.62 cm (15.6 Inch)', 'Brand': 'ASUS', 'Processor': 'Not found', 'RAM': '8 GB', 'DDR': 'LPDDR', 'OS': 'Windows 11 Home', 'Storage': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch)', 'Warranty': '1 Year Onsite Warranty', 'text': 'Product: ASUS Vivobook Go 15, Brand: ASUS, Rating: 4.2, Price: ₹29990, Processor: Not found, RAM: 8 GB GB, DDR: LPDDR, OS: Windows 11 Home, Storage: 512 GB SSD, Weight: 1.63 Kg kg, Warranty: 1 Year Onsite Warranty'}"
ASUS Vivobook Go 15,AMD Ryzen 3 Quad Core Processor 8 GB LPDDR 5 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Onsite Warranty,4.2,28990,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj321ws-thin-light-laptop/p/itmf2da9c7085e1b?pid=COMGNRNUUGYRB96A&lid=LSTCOMGNRNUUGYRB96ALHMXAV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_31&otracker=search&fm=organic&iid=en_fdF6Zc1TIRLEZ2ZZytysosjkYhJvHVoAMC0CagRjqbwezL0NVukYkttOnp_Sl1s1leVPmtGcGFSLvw-uyKb5avUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=hahy4vwjow0000001746862779665&qH=312f91285e048e09,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj321ws-thin-light-laptop/p/itmf2da9c7085e1b?pid=COMGNRNUUGYRB96A&lid=LSTCOMGNRNUUGYRB96ALHMXAV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_31&otracker=search&fm=organic&iid=en_fdF6Zc1TIRLEZ2ZZytysosjkYhJvHVoAMC0CagRjqbwezL0NVukYkttOnp_Sl1s1leVPmtGcGFSLvw-uyKb5avUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=hahy4vwjow0000001746862779665&qH=312f91285e048e09,3 cell,1.63 Kg,720p HD camera With privacy shutter,39.62 cm (15.6 Inch),ASUS,Not found,8 GB,LPDDR,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),1 Year Onsite Warranty,"Product: ASUS Vivobook Go 15, Brand: ASUS, Rating: 4.2, Price: ₹28990, Processor: Not found, RAM: 8 GB GB, DDR: LPDDR, OS: Windows 11, Storage: 512 GB SSD, Weight: 1.63 Kg kg, Warranty: 1 Year Onsite Warranty","{'Product Name': 'ASUS Vivobook Go 15', 'Specifications': 'AMD Ryzen 3 Quad Core Processor 8 GB LPDDR 5 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Onsite Warranty', 'Rating': '4.2', 'Price': 28990, 'Product URL': 'https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj321ws-thin-light-laptop/p/itmf2da9c7085e1b?pid=COMGNRNUUGYRB96A&lid=LSTCOMGNRNUUGYRB96ALHMXAV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_31&otracker=search&fm=organic&iid=en_fdF6Zc1TIRLEZ2ZZytysosjkYhJvHVoAMC0CagRjqbwezL0NVukYkttOnp_Sl1s1leVPmtGcGFSLvw-uyKb5avUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=hahy4vwjow0000001746862779665&qH=312f91285e048e09', 'Battery Life': '3 cell', 'Weight': '1.63 Kg', 'Webcam': '720p HD camera With privacy shutter', 'Display Size': '39.62 cm (15.6 Inch)', 'Brand': 'ASUS', 'Processor': 'Not found', 'RAM': '8 GB', 'DDR': 'LPDDR', 'OS': 'Windows 11', 'Storage': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch)', 'Warranty': '1 Year Onsite Warranty', 'text': 'Product: ASUS Vivobook Go 15, Brand: ASUS, Rating: 4.2, Price: ₹28990, Processor: Not found, RAM: 8 GB GB, DDR: LPDDR, OS: Windows 11, Storage: 512 GB SSD, Weight: 1.63 Kg kg, Warranty: 1 Year Onsite Warranty'}"
